0.613247,0.84959
0.419769,0.796295
1.16578,0.966465
1.28947,1.19634
3.64825,1.65583
3.43003,1.84675
2.38557,2.85917
1.85748,4.18283
1.13055,4.97305
0.323214,3.77327
0.604799,3.40068
0.263804,2.26754
0.0865084,2.91589
2.39569,2.4713
3.08405,2.90234
2.88635,4.20002
3.82882,4.85133
3.28009,4.52742
4.59428,4.69938
4.65933,3.77026
3.88024,0.105688
4.06643,0.089712
3.3919,0.491072
3.52514,0.430036
2.35898,2.92458
1.39617,2.72929
2.46613,3.78024
0.841623,2.86219
3.25977,1.06926
3.56711,0.558885
2.50929,0.12142
0.669019,0.267398
0.613247,0.84959
